epoch,loss,val_loss
298,1.573354721069336,1.7652740478515625
299,1.5746394395828247,1.796949028968811
300,1.5725798606872559,1.6775214672088623
301,1.5741426944732666,1.9324616193771362
302,1.5754878520965576,1.992781162261963
303,1.5690646171569824,1.8654180765151978
304,1.5743284225463867,1.7228502035140991
305,1.5734416246414185,1.7646793127059937
306,1.5749012231826782,1.7444016933441162
307,1.5649062395095825,1.760841727256775
308,1.5685502290725708,1.807391881942749
309,1.5595694780349731,1.8037606477737427
310,1.5669394731521606,1.7604464292526245
311,1.5610789060592651,1.8027435541152954
312,1.5634422302246094,1.7947232723236084
313,1.5639452934265137,1.8354352712631226
314,1.5585403442382812,1.9772478342056274
315,1.5594679117202759,1.7194494009017944
316,1.5580129623413086,2.020632743835449
317,1.5574991703033447,1.8244826793670654
318,1.5552265644073486,1.8328248262405396
319,1.554286003112793,1.7188704013824463
320,1.5541058778762817,1.7426499128341675
321,1.5587776899337769,1.702109694480896
322,1.5514132976531982,1.7070902585983276
323,1.5541715621948242,1.7818833589553833
324,1.5591609477996826,1.7691967487335205
325,1.54952073097229,1.7071714401245117
326,1.5521551370620728,1.8104839324951172
327,1.546156883239746,1.8249101638793945
328,1.5482159852981567,1.85725736618042
329,1.54777991771698,1.7895132303237915
330,1.5400713682174683,1.8344042301177979
331,1.5372037887573242,1.7708759307861328
332,1.541124939918518,1.7588822841644287
333,1.5457466840744019,2.0035603046417236
334,1.5407673120498657,1.6658858060836792
335,1.545906901359558,1.7700958251953125
336,1.5452800989151,1.7574434280395508
337,1.5440504550933838,1.6763763427734375
338,1.5408450365066528,1.7414172887802124
339,1.5373694896697998,1.6810320615768433
340,1.5326281785964966,1.7828295230865479
341,1.5354232788085938,1.879514217376709
342,1.5341023206710815,1.7118676900863647
343,1.5319702625274658,1.7827354669570923
344,1.536190152168274,1.7881799936294556
345,1.5276389122009277,1.690580129623413
346,1.5262686014175415,1.7480344772338867
347,1.5300993919372559,1.7108216285705566
348,1.5293248891830444,1.6299021244049072
349,1.5239052772521973,1.77707839012146
350,1.5236958265304565,1.8296736478805542
351,1.5213383436203003,1.6910055875778198
352,1.525341272354126,1.7102949619293213
353,1.5235565900802612,1.9116190671920776
354,1.5234647989273071,1.7454628944396973
355,1.5295119285583496,1.7993053197860718
356,1.5244715213775635,1.705473780632019
357,1.5221599340438843,1.7430635690689087
358,1.5197458267211914,1.7398639917373657
359,1.5240544080734253,1.7786389589309692
360,1.5179965496063232,1.7879459857940674
361,1.5185959339141846,1.9006348848342896
362,1.5166374444961548,1.8359063863754272
363,1.5144613981246948,1.6782758235931396
364,1.5118932723999023,1.7294646501541138
365,1.5103613138198853,1.8100939989089966
366,1.5098910331726074,1.6648738384246826
367,1.5099788904190063,1.7726292610168457
368,1.510662317276001,1.7450213432312012
369,1.5133861303329468,1.8707146644592285
370,1.5089919567108154,1.9881060123443604
371,1.507920503616333,1.825106143951416
372,1.5085527896881104,1.6982979774475098
373,1.5088977813720703,1.70772123336792
374,1.5084112882614136,1.7169437408447266
375,1.5039414167404175,1.993978500366211
376,1.5074741840362549,1.7412258386611938
377,1.5077753067016602,1.7792997360229492
378,1.4992573261260986,1.8765350580215454
379,1.5052441358566284,1.788018822669983
380,1.498024344444275,1.7781392335891724
381,1.5009382963180542,1.7451419830322266
382,1.4967501163482666,1.835707664489746
383,1.4997477531433105,1.8470373153686523
384,1.4984742403030396,1.8472211360931396
385,1.496382713317871,1.7236336469650269
386,1.4965184926986694,1.7574142217636108
387,1.497277855873108,1.7369461059570312
388,1.496025800704956,1.8702794313430786
389,1.5004459619522095,1.8688530921936035
390,1.4946883916854858,1.924902319908142
391,1.4901728630065918,1.6240333318710327
392,1.4956401586532593,1.9686521291732788
393,1.4956895112991333,1.6722670793533325
394,1.4905848503112793,1.7827966213226318
395,1.4837424755096436,1.7331879138946533
396,1.4873933792114258,1.7165554761886597
397,1.4838261604309082,1.676806092262268
398,1.4867063760757446,1.64957594871521
399,1.4860283136367798,1.8436552286148071
400,1.4870551824569702,1.7865086793899536
401,1.4826840162277222,1.7860658168792725
402,1.4842662811279297,1.7090009450912476
403,1.4845093488693237,1.6971584558486938
404,1.4818867444992065,1.8841266632080078
405,1.4824130535125732,1.6839447021484375
406,1.4839626550674438,1.9449951648712158
407,1.4794865846633911,1.8715147972106934
408,1.484803318977356,1.8814488649368286
409,1.4780369997024536,1.73128080368042
410,1.4774749279022217,1.849648356437683
411,1.4730600118637085,1.7690098285675049
412,1.4793576002120972,1.7250176668167114
413,1.472063422203064,1.847446322441101
414,1.4750901460647583,1.7663637399673462
415,1.4749964475631714,1.8008335828781128
416,1.4736456871032715,1.7860689163208008
417,1.4700573682785034,1.9004828929901123
418,1.4683208465576172,1.7998043298721313
419,1.473855972290039,1.7973483800888062
420,1.4700342416763306,1.8119078874588013
421,1.4713399410247803,1.6884725093841553
422,1.4717665910720825,1.7324130535125732
423,1.4710885286331177,1.6815065145492554
424,1.4663469791412354,1.6045783758163452
425,1.473257303237915,1.7506033182144165
426,1.4616295099258423,1.711366891860962
427,1.4643973112106323,1.6836504936218262
428,1.4649124145507812,1.8032305240631104
429,1.4633885622024536,1.7162104845046997
430,1.4585902690887451,1.7018320560455322
431,1.4632176160812378,1.6674317121505737
432,1.4635151624679565,1.6783517599105835
433,1.4590845108032227,1.7457728385925293
434,1.4622434377670288,1.6885452270507812
435,1.4568127393722534,1.7705650329589844
436,1.4602843523025513,1.724457025527954
437,1.455998182296753,1.8184634447097778
438,1.45990788936615,1.706324815750122
439,1.4605259895324707,1.8863717317581177
440,1.4540858268737793,1.7110475301742554
441,1.455654501914978,1.9375869035720825
442,1.4527949094772339,1.6571691036224365
443,1.4583121538162231,1.6345620155334473
444,1.4575951099395752,1.7348636388778687
445,1.4550483226776123,1.6996022462844849
446,1.4495707750320435,1.6801248788833618
447,1.4494086503982544,1.9618840217590332
448,1.452810525894165,1.6990333795547485
449,1.4518107175827026,1.71058189868927
450,1.4489340782165527,1.624828577041626
451,1.4487483501434326,1.939704418182373
452,1.446911334991455,1.6878752708435059
453,1.4464635848999023,1.8849631547927856
454,1.4468398094177246,1.691724181175232
455,1.4463509321212769,1.7093561887741089
456,1.4440900087356567,1.7275933027267456
457,1.4423108100891113,1.6687735319137573
458,1.4453703165054321,1.8329726457595825
459,1.4394797086715698,1.7021750211715698
460,1.4463099241256714,1.777180552482605
461,1.441989541053772,1.6838393211364746
462,1.438354253768921,1.6691535711288452
463,1.4410598278045654,1.6715848445892334
464,1.4460084438323975,2.0103776454925537
465,1.434834361076355,1.825337529182434
466,1.4396929740905762,1.6975830793380737
467,1.4392482042312622,1.6697314977645874
468,1.4353004693984985,1.6410205364227295
469,1.4396690130233765,1.648126482963562
470,1.4363619089126587,1.748705506324768
471,1.4352562427520752,1.7804770469665527
472,1.4343652725219727,1.8216116428375244
473,1.4351327419281006,1.7390226125717163
474,1.4348084926605225,1.6460602283477783
475,1.4349490404129028,1.6648143529891968
476,1.4357306957244873,1.679827094078064
477,1.436602234840393,1.688924789428711
478,1.4359489679336548,1.7534810304641724
479,1.4319379329681396,1.707857608795166
480,1.4324589967727661,2.007755994796753
481,1.4309556484222412,1.6224783658981323
482,1.4288941621780396,1.6335415840148926
483,1.4264214038848877,1.7069361209869385
484,1.4281883239746094,1.6781998872756958
485,1.4259238243103027,1.798936367034912
486,1.426383376121521,1.7047115564346313
487,1.428505301475525,1.8174675703048706
488,1.4251850843429565,1.6564668416976929
489,1.4293174743652344,1.7156003713607788
490,1.4292950630187988,1.7688332796096802
491,1.4251617193222046,1.7099477052688599
492,1.4221445322036743,1.6543819904327393
493,1.4226977825164795,1.709736704826355
494,1.4227889776229858,1.6688110828399658
495,1.4214098453521729,1.6458539962768555
496,1.4190161228179932,1.6736431121826172
497,1.4210567474365234,1.7331441640853882
498,1.416123390197754,1.6934244632720947
499,1.418803334236145,1.668116807937622
500,1.4182881116867065,1.8754156827926636
501,1.4150148630142212,1.679305076599121
502,1.416259765625,1.6824088096618652
503,1.419136881828308,1.8221256732940674
504,1.4166736602783203,1.7881689071655273
505,1.418641209602356,1.8982011079788208
506,1.4152318239212036,1.716760277748108
507,1.4150687456130981,1.6685009002685547
508,1.415504813194275,1.672659158706665
509,1.4179517030715942,1.8312751054763794
510,1.412339210510254,1.7068928480148315
511,1.4119991064071655,1.7278047800064087
512,1.4098824262619019,1.6734687089920044
513,1.4151828289031982,1.8233970403671265
514,1.4100815057754517,1.7285325527191162
515,1.4055041074752808,1.6432124376296997
516,1.4134905338287354,1.809780240058899
517,1.412721872329712,1.6516882181167603
518,1.4118174314498901,1.632765293121338
519,1.4062981605529785,1.675910234451294
520,1.4089356660842896,1.7322415113449097
521,1.4118692874908447,1.6516517400741577
522,1.4079307317733765,1.758819818496704
523,1.4072353839874268,1.6467080116271973
524,1.4018597602844238,1.6850121021270752
525,1.4071437120437622,1.6346999406814575
526,1.4017788171768188,1.7802144289016724
527,1.4077844619750977,1.7239242792129517
528,1.4013341665267944,1.7664827108383179
529,1.4037572145462036,1.74839186668396
530,1.405198097229004,1.6791620254516602
531,1.3999974727630615,1.6170132160186768
532,1.401831865310669,1.7852469682693481
533,1.4046870470046997,1.8059053421020508
534,1.4049221277236938,1.6704399585723877
535,1.3987616300582886,1.8668062686920166
536,1.4044959545135498,1.7352932691574097
537,1.3991618156433105,1.6720463037490845
538,1.3942919969558716,1.6163359880447388
539,1.3998626470565796,1.674249529838562
540,1.3994892835617065,1.6581788063049316
541,1.395189881324768,1.712068796157837
542,1.391170859336853,1.6866226196289062
543,1.3976622819900513,1.8662742376327515
544,1.395136833190918,1.7785322666168213
545,1.389770269393921,1.709662675857544
546,1.3949044942855835,1.7819291353225708
547,1.3944300413131714,1.634907603263855
548,1.3907376527786255,1.688047170639038
549,1.389951467514038,1.6833943128585815
550,1.3858197927474976,1.5927590131759644
551,1.3943709135055542,1.6221580505371094
552,1.3921914100646973,1.7308846712112427
553,1.3938908576965332,1.628831148147583
554,1.3895663022994995,1.7129219770431519
555,1.3906219005584717,1.6857773065567017
556,1.391753911972046,1.6488959789276123
557,1.3914620876312256,1.793729305267334
558,1.3835196495056152,1.5997341871261597
559,1.388312578201294,1.6429952383041382
560,1.382373332977295,1.6989845037460327
561,1.3877381086349487,1.6851381063461304
562,1.3861812353134155,1.8578355312347412
563,1.3865625858306885,1.746902346611023
564,1.3837840557098389,1.838216781616211
565,1.3853342533111572,1.655970573425293
566,1.384271264076233,1.6344765424728394
567,1.3797491788864136,1.6498403549194336
568,1.3873358964920044,1.7196251153945923
569,1.381860613822937,1.7393895387649536
570,1.385572075843811,1.7788455486297607
571,1.3848825693130493,1.603833556175232
572,1.3849475383758545,1.6853123903274536
573,1.3752704858779907,1.6196528673171997
574,1.3798096179962158,1.8147978782653809
575,1.377733588218689,1.6108545064926147
576,1.3808773756027222,1.8765196800231934
577,1.3813259601593018,1.617045521736145
578,1.3767924308776855,1.7185323238372803
579,1.3801336288452148,1.6721282005310059
580,1.381531000137329,1.7859232425689697
581,1.3747626543045044,1.6611212491989136
582,1.3775899410247803,1.6808792352676392
583,1.3803476095199585,1.7105339765548706
584,1.380241870880127,1.7280915975570679
585,1.3758679628372192,1.6501219272613525
586,1.3754128217697144,1.7269651889801025
587,1.374310851097107,1.6741656064987183
588,1.3775622844696045,1.652019739151001
589,1.3723145723342896,1.6956663131713867
590,1.3715152740478516,1.7043803930282593
591,1.369599461555481,1.8057421445846558
592,1.3745496273040771,1.6616437435150146
593,1.3730289936065674,1.6823288202285767
594,1.3752377033233643,1.9102997779846191
595,1.370627999305725,1.6347020864486694
596,1.371395230293274,1.992173671722412
597,1.371732234954834,1.7313477993011475
598,1.3690470457077026,1.6695530414581299
599,1.3695859909057617,1.6899387836456299
600,1.3673043251037598,1.68706214427948
601,1.3642151355743408,1.676183819770813
602,1.3632235527038574,1.621429681777954
603,1.3619955778121948,1.7109633684158325
604,1.3626503944396973,1.7428131103515625
605,1.3686871528625488,1.6866538524627686
606,1.3659520149230957,1.6947379112243652
607,1.3594799041748047,1.6482843160629272
608,1.3658359050750732,1.6808009147644043
609,1.3676297664642334,1.7427239418029785
610,1.3649979829788208,1.6669926643371582
611,1.3661521673202515,1.6932814121246338
612,1.3643579483032227,1.6669492721557617
613,1.3611871004104614,1.6877436637878418
614,1.3601280450820923,1.632639765739441
615,1.3592476844787598,1.902458906173706
616,1.357717514038086,1.5921578407287598
617,1.3604187965393066,1.7073365449905396
618,1.3622688055038452,1.841092586517334
619,1.3565993309020996,1.7028170824050903
620,1.3572314977645874,1.6968905925750732
621,1.3549302816390991,1.645821213722229
622,1.354738712310791,1.6509417295455933
623,1.360201358795166,1.6647433042526245
624,1.3637398481369019,1.8247445821762085
625,1.3531748056411743,1.648504614830017
626,1.3600965738296509,1.7386928796768188
627,1.351000189781189,1.6221708059310913
628,1.3578417301177979,1.7250818014144897
629,1.3566516637802124,1.5927096605300903
630,1.3520550727844238,1.6337456703186035
631,1.3562253713607788,1.6151138544082642
632,1.3560327291488647,1.821671485900879
633,1.3546873331069946,1.720890998840332
634,1.3550479412078857,1.6397285461425781
635,1.3535404205322266,1.6291286945343018
636,1.3494679927825928,1.6239017248153687
637,1.3512619733810425,1.7035454511642456
638,1.3548396825790405,1.813299536705017
639,1.3496999740600586,1.679874300956726
640,1.3521008491516113,1.6331100463867188
641,1.352970004081726,1.6976100206375122
642,1.3486132621765137,1.6259138584136963
643,1.351325273513794,1.9814040660858154
644,1.347057580947876,1.6257084608078003
645,1.3520926237106323,1.7551181316375732
646,1.3448166847229004,1.62263023853302
647,1.3488961458206177,1.657505750656128
648,1.3419640064239502,1.6470286846160889
649,1.3432044982910156,1.6034761667251587
650,1.3468353748321533,1.6611580848693848
651,1.3466274738311768,1.8438796997070312
652,1.35080885887146,1.7582623958587646
653,1.3430718183517456,1.6890971660614014
654,1.3459293842315674,1.6367961168289185
655,1.341160774230957,1.7698614597320557
656,1.3405808210372925,1.710143804550171
657,1.3414387702941895,1.5919393301010132
658,1.3427977561950684,1.7020047903060913
659,1.3414326906204224,1.8376994132995605
660,1.3464486598968506,1.6192195415496826
661,1.3424559831619263,1.8216111660003662
662,1.3496829271316528,1.6521193981170654
663,1.342405080795288,1.7281686067581177
664,1.338309645652771,1.6187280416488647
665,1.3408305644989014,1.7022356986999512
666,1.3377882242202759,1.73039972782135
667,1.3354352712631226,2.16261887550354
668,1.3370939493179321,1.678246259689331
669,1.3349888324737549,1.723203420639038
670,1.335719108581543,1.712815284729004
671,1.3405578136444092,1.6790269613265991
672,1.337134599685669,1.6297410726547241
673,1.335351586341858,1.5692877769470215
674,1.3361684083938599,1.679823875427246
675,1.337829351425171,1.6300207376480103
676,1.3362113237380981,1.7827073335647583
677,1.3329532146453857,1.708437204360962
678,1.3332483768463135,1.6650125980377197
679,1.3348777294158936,1.7044044733047485
680,1.3291022777557373,1.7460768222808838
681,1.3364646434783936,1.6081713438034058
682,1.3361575603485107,1.6977969408035278
683,1.336974859237671,1.750198245048523
684,1.3354028463363647,1.652526617050171
685,1.3311798572540283,1.6820803880691528
686,1.331302285194397,1.687420129776001
687,1.3301713466644287,1.7074159383773804
688,1.3311599493026733,1.6360540390014648
689,1.3277965784072876,1.6575325727462769
690,1.3308024406433105,1.6484861373901367
691,1.3248069286346436,1.7112622261047363
692,1.3227448463439941,1.684678554534912
693,1.3244390487670898,1.618209958076477
694,1.3227280378341675,1.6082758903503418
695,1.326285719871521,1.6109048128128052
696,1.3268423080444336,1.7705657482147217
697,1.322892427444458,1.5870181322097778
698,1.325459361076355,1.6435359716415405
699,1.3215947151184082,1.6738077402114868
700,1.3283371925354004,1.644411563873291
701,1.3233332633972168,1.712049126625061
702,1.3273820877075195,1.642909288406372
703,1.329215407371521,1.6807515621185303
704,1.3204002380371094,1.6098277568817139
705,1.3228464126586914,1.6400269269943237
706,1.3248172998428345,1.8789074420928955
707,1.3263182640075684,1.5922660827636719
708,1.3183258771896362,1.6875865459442139
709,1.3192894458770752,1.5744452476501465
710,1.3191111087799072,1.6559741497039795
711,1.3199411630630493,1.7045187950134277
712,1.3164557218551636,1.596486210823059
713,1.3199864625930786,1.750537633895874
714,1.3213430643081665,1.7520122528076172
715,1.3220058679580688,1.655219316482544
716,1.3178300857543945,1.65765380859375
717,1.3169444799423218,1.64219069480896
